M2|done|0.00|1|1|    3987.848686
M3|done|0.00|2|1|    3987.858698
M1|done|0.00|0|1|    4039.170626
S1|O,OK!|3|4039.359662| 0.0000000| 0.0000000
S1|S: 26.1`C,3.1V|5|4039.375962| 0.0000000| 0.0000000
S2|O,OK!|4|4039.369348|200.0000000| 0.0000000
S2|S: 24.7`C,3.1V|6|4039.386534|200.0000000| 0.0000000
M1|done|0.00|8|1|    4047.341336
M2|done|0.00|9|1|    4047.352115
M3|done|0.00|10|1|    4047.361697
S1|D: 1.906m,0036|11|4048.817484| 0.0000000| 0.0000000
S2|D: 1.875m,0038|12|4048.828373|200.0000000| 0.0000000
M1|done|0.00|13|1|    4048.828962
M2|done|0.00|14|1|    4048.836658
M3|done|0.00|15|1|    4048.839250
S1|D: 1.906m,0039|16|4049.442577| 0.0000000| 0.0000000
S2|D: 1.875m,0035|17|4049.448701|200.0000000| 0.0000000
M2|done|20.00|18|0|    4049.788626
M3|done|20.00|19|0|    4049.793126
S1|D: 1.965m,0043|20|4050.393689| 0.0000000|20.0000000
S2|D: 2.016m,0045|21|4050.398928|200.0000000|20.0000000
M2|done|40.00|22|0|    4050.739327
M3|done|40.00|23|0|    4050.743098
S1|D: 2.647m,0047|24|4051.342919| 0.0000000|40.0000000
S2|D: 1.485m,0123|25|4051.729599|200.0000000|40.0000000
M2|done|60.00|26|0|    4052.069728
M3|done|60.00|27|0|    4052.072809
S1|D: 4.112m,0067|28|4052.671869| 0.0000000|60.0000000
S2|D: 0.978m,0193|29|4053.817157|200.0000000|60.0000000
M2|done|80.00|30|0|    4054.157240
M3|done|80.00|31|0|    4054.166130
S2|D: 0.857m,0104|33|4055.147782|200.0000000|80.0000000
S1|D: 5.390m,0222|32|4055.903019| 0.0000000|80.0000000
M2|done|100.00|34|0|    4056.242677
M3|done|100.00|35|0|    4056.249119
S2|D: 0.834m,0102|37|4057.238792|200.0000000|100.0000000
S1|D: 1.808m,0353|36|4057.986016| 0.0000000|100.0000000
M2|done|120.00|38|0|    4058.327531
M3|done|120.00|39|0|    4058.329124
S1|D: 1.565m,0135|40|4059.308745| 0.0000000|120.0000000
S2|D: 0.898m,0123|41|4059.314599|200.0000000|120.0000000
M2|done|140.00|42|0|    4059.654316
M3|done|140.00|43|0|    4059.660157
S1|D: 0.840m,0855|44|4061.397161| 0.0000000|140.0000000
S2|D: 1.085m,0188|45|4061.403004|200.0000000|140.0000000
M2|done|160.00|46|0|    4061.742662
M3|done|160.00|47|0|    4061.745092
S1|D: 0.762m,0199|48|4063.482754| 0.0000000|160.0000000
S2|D: 0.812m,0172|49|4063.491073|200.0000000|160.0000000
M1|done|10.00|50|0|    4064.195254
S1|D:33.425m,0408|51|4065.932745|10.0000000|160.0000000
S2|D: 0.096m,0186|52|4065.938955|210.0000000|160.0000000
M2|done|160.00|53|0|    4065.939597
M3|done|160.00|54|0|    4065.944648
S1|D: 0.092m,0387|55|4067.681149|10.0000000|160.0000000
S2|D: 0.095m,0177|56|4067.688263|210.0000000|160.0000000
M2|done|140.00|57|0|    4068.028870
M3|done|140.00|58|0|    4068.030081
S1|D: 0.067m,0779|59|4069.766748|10.0000000|140.0000000
S2|D: 1.083m,0271|60|4069.775025|210.0000000|140.0000000
M2|done|120.00|61|0|    4070.115579
M3|done|120.00|62|0|    4070.117090
S1|D: 0.990m,0048|63|4070.718049|10.0000000|120.0000000
S2|D: 0.916m,0132|64|4071.105673|210.0000000|120.0000000
M2|done|100.00|65|0|    4071.445415
M3|done|100.00|66|0|    4071.454674
S1|D: 0.894m,0060|67|4072.054765|10.0000000|100.0000000
S2|D: 0.855m,0130|68|4072.435868|210.0000000|100.0000000
M2|done|80.00|69|0|    4072.776518
M3|done|80.00|70|0|    4072.777037
S1|D: 0.895m,0072|71|4073.376481|10.0000000|80.0000000
S2|D: 0.882m,0147|72|4073.766883|210.0000000|80.0000000
M2|done|60.00|73|0|    4074.107564
M3|done|60.00|74|0|    4074.111065
S1|D: 0.990m,0054|75|4074.711798|10.0000000|60.0000000
S2|D: 0.984m,0189|76|4075.856151|210.0000000|60.0000000
M2|done|40.00|77|0|    4076.196005
M3|done|40.00|78|0|    4076.205043
S1|D: 1.284m,0134|79|4077.183829|10.0000000|40.0000000
S2|D: 1.511m,0102|80|4077.186635|210.0000000|40.0000000
M2|done|20.00|81|0|    4077.526473
M3|done|20.00|82|0|    4077.533310
S1|D: 1.933m,0036|83|4078.132823|10.0000000|20.0000000
S2|D: 2.020m,0049|84|4078.137811|210.0000000|20.0000000
M2|done|0.00|85|1|    4078.478149
M3|done|0.00|86|1|    4078.487106
S1|D: 1.907m,0035|87|4079.086842|10.0000000| 0.0000000
S2|D: 1.875m,0031|88|4079.089668|210.0000000| 0.0000000
M2|done|0.00|90|1|    4079.098142
M3|done|0.00|91|1|    4079.102138
M1|done|20.00|89|0|    4079.793165
S1|D: 1.906m,0038|92|4080.393740|20.0000000| 0.0000000
S2|D: 1.875m,0036|93|4080.399981|220.0000000| 0.0000000
M2|done|20.00|94|0|    4080.739783
M3|done|20.00|95|0|    4080.744462
S2|D: 2.017m,0041|97|4081.349810|220.0000000|20.0000000
S1|D: 1.950m,0043|96|4081.343962|20.0000000|20.0000000
M2|done|40.00|98|0|    4081.691044
M3|done|40.00|99|0|    4081.697109
S1|D: 1.284m,0052|100|4082.297743|20.0000000|40.0000000
S2|D: 1.579m,0047|101|4082.300872|220.0000000|40.0000000
M2|done|60.00|102|0|    4082.640567
M3|done|60.00|103|0|    4082.650651
S1|D: 1.022m,0066|104|4083.250324|20.0000000|60.0000000
S2|D: 1.193m,0082|105|4083.260786|220.0000000|60.0000000
M2|done|80.00|106|0|    4083.600375
M3|done|80.00|107|0|    4083.606055
S1|D: 0.654m,0074|108|4084.205583|20.0000000|80.0000000
S2|D: 1.041m,0068|109|4084.211855|220.0000000|80.0000000
M2|done|100.00|110|0|    4084.551400
M3|done|100.00|111|0|    4084.553033
S1|D: 0.657m,0066|112|4085.153751|20.0000000|100.0000000
S2|D: 1.012m,0067|113|4085.162972|220.0000000|100.0000000
M2|done|120.00|114|0|    4085.502691
M3|done|120.00|115|0|    4085.508140
S1|D: 0.737m,0100|116|4086.486870|20.0000000|120.0000000
S2|D: 1.086m,0073|117|4086.114787|220.0000000|120.0000000
M2|done|140.00|118|0|    4086.826571
M3|done|140.00|119|0|    4086.832126
S1|D: 0.840m,1193|120|4088.569753|20.0000000|140.0000000
S2|D: 1.082m,0221|121|4088.574900|220.0000000|140.0000000
M2|done|160.00|122|0|    4088.914546
M3|done|160.00|123|0|    4088.919261
S1|D: 0.094m,0182|124|4090.655811|20.0000000|160.0000000
S2|D: 0.121m,0197|125|4090.662913|220.0000000|160.0000000
M1|done|30.00|126|0|    4091.366491
S1|D: 0.075m,0210|127|4093.102913|30.0000000|160.0000000
S2|D: 0.085m,2500|128|4093.110029|230.0000000|160.0000000
M2|done|160.00|129|0|    4093.110703
M3|done|160.00|130|0|    4093.121201
S1|D: 0.074m,0207|131|4094.858762|30.0000000|160.0000000
S2|D: 0.086m,2241|132|4094.868093|230.0000000|160.0000000
M2|done|140.00|133|0|    4095.207742
M3|done|140.00|134|0|    4095.217016
S1|D: 0.943m,0377|135|4096.954768|30.0000000|140.0000000
S2|D: 1.078m,0322|136|4096.954007|230.0000000|140.0000000
M2|done|120.00|137|0|    4097.294646
M3|done|120.00|138|0|    4097.296996
S2|D: 1.062m,0081|140|4097.907760|230.0000000|120.0000000
S1|D: 0.770m,0103|139|4098.275862|30.0000000|120.0000000
M2|done|100.00|141|0|    4098.616362
M3|done|100.00|142|0|    4098.625172
S1|D: 0.683m,0082|143|4099.225744|30.0000000|100.0000000
S2|D: 0.990m,0069|144|4099.229853|230.0000000|100.0000000
M2|done|80.00|145|0|    4099.569399
M3|done|80.00|146|0|    4099.578108
S2|D: 1.019m,0072|148|4100.181773|230.0000000|80.0000000
S1|D: 0.676m,0099|147|4100.556714|30.0000000|80.0000000
M2|done|60.00|149|0|    4100.897705
M3|done|60.00|150|0|    4100.903039
S1|D: 1.060m,0073|151|4101.503745|30.0000000|60.0000000
S2|D: 1.170m,0080|152|4101.504805|230.0000000|60.0000000
M2|done|40.00|153|0|    4101.844311
M3|done|40.00|154|0|    4101.850029
S1|D: 1.321m,0065|155|4102.449765|30.0000000|40.0000000
S2|D: 1.555m,0048|156|4102.456015|230.0000000|40.0000000
M2|done|20.00|157|0|    4102.796825
M3|done|20.00|158|0|    4102.804161
S1|D: 1.971m,0029|159|4103.403810|30.0000000|20.0000000
S2|D: 2.023m,0039|160|4103.405745|230.0000000|20.0000000
M2|done|0.00|161|1|    4103.746084
M3|done|0.00|162|1|    4103.748544
S1|D: 1.906m,0025|163|4104.347805|30.0000000| 0.0000000
S2|D: 1.876m,0038|164|4104.355748|230.0000000| 0.0000000
M2|done|0.00|166|1|    4104.360140
M3|done|0.00|167|1|    4104.367129
M1|done|40.00|165|0|    4105.059229
S1|D: 1.906m,0034|168|4105.660755|40.0000000| 0.0000000
S2|D: 1.876m,0035|169|4105.665900|240.0000000| 0.0000000
M2|done|20.00|170|0|    4106.007279
M3|done|20.00|171|0|    4106.014797
S1|D: 1.994m,0043|172|4106.614648|40.0000000|20.0000000
S2|D: 2.021m,0046|173|4106.617784|240.0000000|20.0000000
M2|done|40.00|174|0|    4106.957457
M3|done|40.00|175|0|    4106.967645
S1|D: 1.419m,0048|176|4107.566890|40.0000000|40.0000000
S2|D: 1.684m,0032|177|4107.567772|240.0000000|40.0000000
M2|done|60.00|178|0|    4107.907829
M3|done|60.00|179|0|    4107.911128
S1|D: 1.141m,0063|180|4108.511757|40.0000000|60.0000000
S2|D: 1.249m,0156|181|4109.654886|240.0000000|60.0000000
M2|done|80.00|182|0|    4109.994651
M3|done|80.00|183|0|    4109.999247
S2|D: 1.098m,0087|185|4110.604768|240.0000000|80.0000000
S1|D: 0.723m,0096|184|4110.977543|40.0000000|80.0000000
M2|done|100.00|186|0|    4111.318632
M3|done|100.00|187|0|    4111.321138
S1|D: 0.732m,0122|188|4112.299835|40.0000000|100.0000000
S2|D: 1.040m,0087|189|4112.305697|240.0000000|100.0000000
M2|done|120.00|190|0|    4112.645355
M3|done|120.00|191|0|    4112.650420
S1|D: 0.833m,0109|192|4113.628796|40.0000000|120.0000000
S2|D: 1.124m,0092|193|4113.635902|240.0000000|120.0000000
M2|done|140.00|194|0|    4113.975566
M3|done|140.00|195|0|    4113.979321
S1|D: 0.970m,0137|196|4115.716756|40.0000000|140.0000000
S2|D: 0.936m,0314|197|4115.723918|240.0000000|140.0000000
M2|done|160.00|198|0|    4116.063595
M3|done|160.00|199|0|    4116.067061
S1|D: 0.078m,0265|200|4117.804752|40.0000000|160.0000000
S2|D: 0.818m,0194|201|4117.811950|240.0000000|160.0000000
M1|done|50.00|202|0|    4118.515766
S1|D: 0.763m,0252|203|4120.253143|50.0000000|160.0000000
S2|D: 0.809m,0138|204|4120.258991|250.0000000|160.0000000
M2|done|160.00|205|0|    4120.259683
M3|done|160.00|206|0|    4120.264643
S1|D: 0.763m,0243|207|4122.001744|50.0000000|160.0000000
S2|D: 0.809m,0138|208|4122.007906|250.0000000|160.0000000
M2|done|140.00|209|0|    4122.347627
M3|done|140.00|210|0|    4122.352576
S1|D: 0.930m,1491|211|4124.089743|50.0000000|140.0000000
S2|D: 0.992m,0568|212|4124.095893|250.0000000|140.0000000
M2|done|120.00|213|0|    4124.435501
M3|done|120.00|214|0|    4124.444329
S2|D: 1.036m,0088|216|4125.047852|250.0000000|120.0000000
S1|D: 0.935m,0119|215|4125.422761|50.0000000|120.0000000
M2|done|100.00|217|0|    4125.762705
M3|done|100.00|218|0|    4125.768082
S2|D: 0.964m,0091|220|4126.373884|250.0000000|100.0000000
S1|D: 0.830m,0113|219|4126.746709|50.0000000|100.0000000
M2|done|80.00|221|0|    4127.087489
M3|done|80.00|222|0|    4127.088599
S2|D: 1.232m,0071|224|4127.696759|250.0000000|80.0000000
S1|D: 0.805m,0103|223|4128.066068|50.0000000|80.0000000
M3|done|60.00|226|0|    4128.408062
M2|done|60.00|225|0|    4128.406062
S1|D: 1.267m,0055|227|4129.010673|50.0000000|60.0000000
S2|D: 1.407m,0102|228|4129.398814|250.0000000|60.0000000
M2|done|40.00|229|0|    4129.739293
M3|done|40.00|230|0|    4129.749150
S1|D: 1.565m,0061|231|4130.349039|50.0000000|40.0000000
S2|D: 1.882m,0046|232|4130.359078|250.0000000|40.0000000
M2|done|20.00|233|0|    4130.699113
M3|done|20.00|234|0|    4130.703061
S1|D: 2.006m,0041|235|4131.303638|50.0000000|20.0000000
S2|D: 2.027m,0036|236|4131.308895|250.0000000|20.0000000
S1|S: 28.3`C,3.1V|239|4131.684778|50.0000000| 0.0000000
S2|S: 26.9`C,3.1V|240|4131.685408|250.0000000| 0.0000000
M2|done|0.00|237|1|    4131.648887
M3|done|0.00|238|1|    4131.658142
S1|D: 1.905m,0033|241|4132.274966|50.0000000| 0.0000000
S2|D: 1.877m,0032|242|4132.285849|250.0000000| 0.0000000
M2|done|0.00|244|1|    4132.295140
M3|done|0.00|245|1|    4132.300137
M1|done|60.00|243|0|    4132.989376
S1|D: 1.905m,0033|246|4133.589770|60.0000000| 0.0000000
S2|D: 1.878m,0030|247|4133.596892|260.0000000| 0.0000000
M2|done|20.00|248|0|    4133.936687
M3|done|20.00|249|0|    4133.944123
S1|D: 1.998m,0042|250|4134.544767|60.0000000|20.0000000
S2|D: 2.023m,0038|251|4134.547928|260.0000000|20.0000000
M2|done|40.00|252|0|    4134.887790
M3|done|40.00|253|0|    4134.897105
S1|D: 1.832m,0041|254|4135.497827|60.0000000|40.0000000
S2|D: 2.218m,0040|255|4135.497006|260.0000000|40.0000000
M2|done|60.00|256|0|    4135.838085
M3|done|60.00|257|0|    4135.840029
S1|D: 1.479m,0053|258|4136.439771|60.0000000|60.0000000
S2|D: 1.652m,0056|259|4136.449775|260.0000000|60.0000000
M2|done|80.00|260|0|    4136.789712
M3|done|80.00|261|0|    4136.796275
S2|D: 1.447m,0064|263|4137.400031|260.0000000|80.0000000
S1|D: 1.065m,0519|262|4138.533128|60.0000000|80.0000000
M2|done|100.00|264|0|    4138.872825
M3|done|100.00|265|0|    4138.875055
S1|D: 0.970m,0078|266|4139.474775|60.0000000|100.0000000
S2|D: 1.126m,0107|267|4139.484706|260.0000000|100.0000000
M2|done|120.00|268|0|    4139.824298
M3|done|120.00|269|0|    4139.834021
S1|D: 1.101m,0096|270|4140.813759|60.0000000|120.0000000
S2|D: 0.819m,0126|271|4140.812826|260.0000000|120.0000000
M2|done|140.00|272|0|    4141.153429
M3|done|140.00|273|0|    4141.156125
S1|D: 0.900m,0320|274|4142.893752|60.0000000|140.0000000
