M2|done|0.00|1|1|     657.634818
M3|done|0.00|2|1|     657.644661
M1|done|0.00|0|1|     679.220473
S1|O,OK!|3|679.455510| 0.0000000| 0.0000000
S1|S: 27.8`C,3.1V|5|679.471669| 0.0000000| 0.0000000
S2|O,OK!|4|679.465056|200.0000000| 0.0000000
S2|S: 27.5`C,3.1V|6|679.482240|200.0000000| 0.0000000
M1|done|0.00|8|1|     686.636183
M2|done|0.00|9|1|     686.645542
M3|done|0.00|10|1|     686.646938
S1|D: 1.603m,0037|11|688.112606| 0.0000000| 0.0000000
S2|D: 1.585m,0046|12|688.121709|200.0000000| 0.0000000
M1|done|0.00|13|1|     688.122336
S1|D: 1.603m,0042|14|688.722629| 0.0000000| 0.0000000
S2|D: 1.586m,0039|15|688.731637|200.0000000| 0.0000000
M2|done|0.00|16|1|     688.732527
M3|done|0.00|17|1|     688.734492
S1|D: 1.603m,0034|18|689.333596| 0.0000000| 0.0000000
S2|D: 1.586m,0048|19|689.343608|200.0000000| 0.0000000
M2|done|15.00|20|0|     689.630004
M3|done|15.00|21|0|     689.630351
S2|D: 1.663m,0042|23|690.233761|200.0000000|15.0000000
S1|D: 1.705m,0034|22|690.230115| 0.0000000|15.0000000
M2|done|30.00|24|0|     690.521110
M3|done|30.00|25|0|     690.586283
S1|D: 1.932m,0037|26|691.186596| 0.0000000|30.0000000
S2|D: 1.521m,0067|27|691.233720|200.0000000|30.0000000
M2|done|45.00|28|0|     691.519947
M3|done|45.00|29|0|     691.529552
S1|D: 2.409m,0049|30|692.129574| 0.0000000|45.0000000
S2|D: 1.128m,0139|31|692.133537|200.0000000|45.0000000
M2|done|60.00|32|0|     692.421437
M3|done|60.00|33|0|     692.429176
S1|D: 3.404m,0060|34|693.029617| 0.0000000|60.0000000
S2|D: 0.348m,1801|35|694.171161|200.0000000|60.0000000
M2|done|75.00|36|0|     694.457810
M3|done|75.00|37|0|     694.458621
S2|D: 0.833m,0151|39|695.061874|200.0000000|75.0000000
S1|D: 3.276m,0533|38|696.195362| 0.0000000|75.0000000
M2|done|90.00|40|0|     696.481919
M3|done|90.00|41|0|     696.490551
S1|D: 2.804m,0061|42|697.090643| 0.0000000|90.0000000
S2|D: 0.792m,0110|43|697.096926|200.0000000|90.0000000
M2|done|105.00|44|0|     697.383408
M3|done|105.00|45|0|     697.389625
S2|D: 0.794m,0139|47|697.996796|200.0000000|105.0000000
S1|D: 3.248m,0555|46|699.125731| 0.0000000|105.0000000
M2|done|120.00|48|0|     699.412088
M3|done|120.00|49|0|     699.420706
S1|D: 0.482m,2059|50|701.157911| 0.0000000|120.0000000
S2|D: 0.710m,0339|51|701.165030|200.0000000|120.0000000
M2|done|135.00|52|0|     701.451737
M3|done|135.00|53|0|     701.454097
S2|D: 0.442m,0089|55|702.054914|200.0000000|135.0000000
S1|D: 0.318m,1449|54|703.190913| 0.0000000|135.0000000
M2|done|150.00|56|0|     703.477338
M3|done|150.00|57|0|     703.486584
S2|D: 0.335m,0086|59|704.089636|200.0000000|150.0000000
S1|D: 0.287m,0147|58|704.464470| 0.0000000|150.0000000
M2|done|165.00|60|0|     704.751199
M3|done|165.00|61|1|     704.755826
M1|done|5.00|62|0|     704.924770
S2|D: 0.256m,0148|64|705.911539|205.0000000|165.0000000
S1|D: 0.153m,0444|63|706.662441| 5.0000000|165.0000000
M2|done|165.00|65|0|     706.663266
M3|done|165.00|66|1|     706.669495
S2|D: 0.257m,0121|68|707.654876|205.0000000|165.0000000
S1|D: 0.153m,0419|67|708.405924| 5.0000000|165.0000000
M2|done|150.00|69|0|     708.693285
M3|done|150.00|70|0|     708.697557
S2|D: 0.108m,0089|72|709.298629|205.0000000|150.0000000
S1|D: 4.752m,0652|71|710.433924| 5.0000000|150.0000000
M2|done|135.00|73|0|     710.720598
M3|done|135.00|74|0|     710.727652
