M1|done|0.00|0|unknown|     173.722987
M2|done|0.00|1|1|     173.732605
M3|done|0.00|2|1|     174.064532
S1|O,OK!|3|174.842760| 0.0000000| 0.0000000
S1|S: 26.0`C,3.1V|5|174.860582| 0.0000000| 0.0000000
S2|O,OK!|4|174.853535|45.0000000| 0.0000000
S2|S: 25.4`C,3.1V|6|174.870026|45.0000000| 0.0000000
S1|D: 1.608m,0038|8|182.048613| 0.0000000| 0.0000000
S2|D: 1.591m,0049|9|182.057667|45.0000000| 0.0000000
M1|done|0.00|10|unknown|     182.058414
S1|D: 1.608m,0042|11|182.657874| 0.0000000| 0.0000000
S2|D: 1.591m,0042|12|182.667567|45.0000000| 0.0000000
M1|done|0.00|15|unknown|     182.685533
M2|done|0.00|13|1|     182.668162
M3|done|0.00|14|1|     182.677508
S1|D: 1.608m,0045|16|183.284624| 0.0000000| 0.0000000
S2|D: 1.591m,0040|17|183.287749|45.0000000| 0.0000000
M2|done|50.00|18|0|     185.306308
M3|done|50.00|19|0|     185.309201
M1|done|50.00|20|unknown|     191.360673
S1|D: 2.672m,0041|21|191.961564|50.0000000|50.0000000
S2|D: 1.700m,0097|22|191.967710|95.0000000|50.0000000
M2|done|100.00|23|0|     193.985431
M3|done|100.00|24|0|     193.992175
M1|done|100.00|25|unknown|     200.037650
S1|D: 1.307m,0071|26|200.638503|100.0000000|100.0000000
S2|D: 1.693m,0850|27|201.784889|145.0000000|100.0000000
M2|done|150.00|28|0|     203.805243
M3|done|150.00|29|0|     203.806956
M1|done|150.00|30|unknown|     209.856310
S1|D: 0.948m,0105|31|210.834616|150.0000000|150.0000000
S2|D: 0.311m,0628|32|211.597071|195.0000000|150.0000000
M2|done|100.00|33|0|     213.615160
M3|done|100.00|34|0|     213.615927
M1|done|100.00|35|unknown|     219.666778
