M1|done|0.00|0|unknown|      86.275868
M2|done|0.00|1|1|     105.439533
M3|done|0.00|2|1|     116.323520
S1|O,OK!|3|116.482548| 0.0000000| 0.0000000
S1|S: 32.6`C,3.0V|5|116.499533| 0.0000000| 0.0000000
S2|O,OK!|4|116.492184|45.0000000| 0.0000000
S2|S: 30.3`C,3.1V|6|116.509818|45.0000000| 0.0000000
M2|done|0.00|9|1|     128.784994
M3|done|0.00|10|1|     128.794003
M1|done|0.00|8|unknown|     128.991672
M1|done|0.00|11|unknown|     129.255437
M1|done|20.00|14|unknown|     132.853746
M2|done|20.00|12|0|     133.781075
M3|done|20.00|13|0|     133.790094
M1|done|40.00|17|unknown|     137.198667
M2|done|40.00|15|0|     138.869466
M3|done|40.00|16|0|     138.878439
M1|done|60.00|20|unknown|     142.284667
M2|done|60.00|18|0|     143.957906
M3|done|60.00|19|0|     143.966758
M1|done|80.00|23|unknown|     147.379602
M2|done|80.00|21|0|     149.046382
M3|done|80.00|22|0|     149.055129
M1|done|100.00|26|unknown|     152.464571
M2|done|100.00|24|0|     154.134708
M3|done|100.00|25|0|     154.143542
M1|done|120.00|29|unknown|     157.549448
M2|done|120.00|27|0|     159.223068
M3|done|120.00|28|0|     159.231945
M1|done|140.00|32|unknown|     162.644549
M2|done|140.00|30|0|     164.311454
M3|done|140.00|31|0|     164.320306
M1|done|160.00|35|unknown|     167.729579
M2|done|160.00|33|0|     169.399831
M3|done|160.00|34|0|     169.408738
M1|done|140.00|38|unknown|     172.814527
M2|done|140.00|36|0|     174.488234
M3|done|140.00|37|0|     174.497106
M1|done|120.00|41|unknown|     177.909629
M2|done|120.00|39|0|     179.576583
M3|done|120.00|40|0|     179.585771
M1|done|100.00|44|unknown|     182.996593
M2|done|100.00|42|0|     184.664956
M3|done|100.00|43|0|     184.674107
M1|done|80.00|47|unknown|     188.081514
M2|done|80.00|45|0|     189.753358
M3|done|80.00|46|0|     189.762455
M1|done|60.00|50|unknown|     193.177394
M2|done|60.00|48|0|     194.841736
M3|done|60.00|49|0|     194.850812
M1|done|40.00|53|unknown|     198.262505
M2|done|40.00|51|0|     199.930119
M3|done|40.00|52|0|     199.939183
M1|done|20.00|56|unknown|     203.347595
M2|done|20.00|54|0|     205.018391
M3|done|20.00|55|0|     205.027506
M1|done|0.00|59|unknown|     208.433537
M2|done|0.00|57|1|     210.106874
M3|done|0.00|58|1|     210.115778
C1|TOTAL :       81.511000 /        0.000000 
C1|NETTO :      216.602000 /        0.000000 
C1|S1 :        0.000000 /        0.000000 
C1|S2 :        0.000000 /        0.000000 
C1|M1 :       54.849000 /        3.047167 
C1|M2 :       80.942000 /        4.761294 
C1|M3 :       80.811000 /        4.753588 
M2|done|0.00|63|1|     270.231012
M3|done|0.00|64|1|     270.232004
M1|done|0.00|62|unknown|     270.438972
M2|done|0.25|66|1|     270.441041
M3|done|0.25|67|1|     270.442021
M1|done|0.00|65|unknown|     270.702703
M2|done|0.50|69|1|     270.743363
M3|done|0.50|70|0|     270.744351
M1|done|0.25|68|unknown|     270.916511
M1|done|0.50|71|unknown|     271.130226
M1|done|0.75|74|unknown|     271.429101
M2|done|0.75|72|0|     271.417685
M3|done|0.75|73|0|     271.426556
M1|done|1.00|77|unknown|     271.642912
M2|done|1.00|75|0|     271.719994
M3|done|1.00|76|0|     271.728886
M1|done|1.25|80|unknown|     271.856707
M1|done|1.50|83|unknown|     272.070441
M2|done|1.25|78|0|     272.022316
M3|done|1.25|79|0|     272.031208
M1|done|1.75|86|unknown|     272.354011
M2|done|1.50|81|0|     272.324664
M3|done|1.50|82|0|     272.333528
M1|done|2.00|89|unknown|     272.749450
M2|done|1.75|84|0|     272.627005
M3|done|1.75|85|0|     272.635863
M1|done|2.25|92|unknown|     272.965003
M2|done|2.00|87|0|     272.929288
M3|done|2.00|88|0|     272.938166
M2|done|2.25|90|0|     273.231636
M3|done|2.25|91|0|     273.240488
M1|done|2.50|95|unknown|     273.266035
M1|done|2.75|98|unknown|     273.566016
M2|done|2.50|93|0|     273.533965
M3|done|2.50|94|0|     273.542804
M1|done|3.00|101|unknown|     273.867024
M2|done|2.75|96|0|     273.836352
M3|done|2.75|97|0|     273.845124
M1|done|3.25|104|unknown|     274.170015
M2|done|3.00|99|0|     274.138616
M3|done|3.00|100|0|     274.147442
M2|done|3.25|102|0|     274.440941
M3|done|3.25|103|0|     274.449762
M1|done|3.50|107|unknown|     274.470032
M1|done|3.75|110|unknown|     274.779019
M2|done|3.50|105|0|     274.743258
M3|done|3.50|106|0|     274.752083
M1|done|4.00|113|unknown|     275.084015
M2|done|3.75|108|0|     275.045587
M3|done|3.75|109|0|     275.054396
M1|done|4.25|116|unknown|     275.385019
M2|done|4.00|111|0|     275.347913
M3|done|4.00|112|0|     275.356714
M2|done|4.25|114|0|     275.650236
M3|done|4.25|115|0|     275.659035
M1|done|4.50|119|unknown|     275.686035
M2|done|4.50|117|0|     275.952564
M3|done|4.50|118|0|     275.961356
M1|done|4.75|122|unknown|     276.215382
M2|done|4.75|120|0|     276.254843
M3|done|4.75|121|0|     276.263671
M1|done|5.00|125|unknown|     276.429166
M1|done|5.25|128|unknown|     276.642896
M2|done|5.00|123|0|     276.557176
M3|done|5.00|124|0|     276.565993
M2|done|5.25|126|0|     276.859546
M3|done|5.25|127|0|     276.868313
M1|done|5.50|131|unknown|     276.893035
M2|done|5.50|129|0|     277.161855
M3|done|5.50|130|0|     277.170631
M1|done|5.75|134|unknown|     277.268050
M2|done|5.75|132|0|     277.464146
M3|done|5.75|133|0|     277.472950
M1|done|6.00|137|unknown|     277.971562
M2|done|6.00|135|0|     277.766493
M2|done|6.25|138|0|     278.068759
M3|done|6.00|136|0|     277.961679
M1|done|6.25|140|unknown|     278.185398
M3|done|6.25|139|0|     278.263990
M1|done|6.50|143|unknown|     278.399124
M2|done|6.50|141|0|     278.371123
M3|done|6.50|142|0|     278.566333
M1|done|6.75|146|unknown|     278.696951
M2|done|6.75|144|0|     278.673586
M1|done|7.00|149|unknown|     278.910721
M2|done|7.00|147|0|     278.975875
M3|done|6.75|145|0|     278.868652
