M1|done|0.00|0|unknown|      44.793940
M2|done|0.00|1|1|      44.803544
M3|done|0.00|2|1|      44.984479
S1|O,OK!|3| 45.914492| 0.0000000| 0.0000000
S1|S: 25.9`C,3.1V|5| 45.930901| 0.0000000| 0.0000000
S2|O,OK!|4| 45.924302|45.0000000| 0.0000000
S2|S: 25.0`C,3.1V|6| 45.941911|45.0000000| 0.0000000
S1|D: 1.608m,0038|8| 66.266569| 0.0000000| 0.0000000
S2|D: 1.592m,0052|9| 66.275334|45.0000000| 0.0000000
M1|done|0.00|10|unknown|      66.275885
S1|D: 1.608m,0047|11| 66.875614| 0.0000000| 0.0000000
S2|D: 1.592m,0035|12| 66.885657|45.0000000| 0.0000000
M1|done|0.00|15|unknown|      66.903480
M2|done|0.00|13|1|      66.886289
M3|done|0.00|14|1|      66.895475
S1|D: 1.608m,0039|16| 67.503570| 0.0000000| 0.0000000
S2|D: 1.592m,0041|17| 67.505437|45.0000000| 0.0000000
M2|done|50.00|18|0|      68.515905
M3|done|50.00|19|0|      68.516808
M1|done|50.00|20|unknown|      75.574784
S1|D: 1.162m,0067|21| 76.175582|50.0000000|50.0000000
S2|D: 2.415m,0082|22| 76.176535|95.0000000|50.0000000
M2|done|100.00|23|0|      77.186803
M3|done|100.00|24|0|      77.192571
M1|done|100.00|25|unknown|      84.249585
S1|D: 0.513m,0075|26| 84.848581|100.0000000|100.0000000
S2|D: 3.400m,0057|27| 84.856556|145.0000000|100.0000000
M2|done|150.00|28|0|      85.867416
M3|done|150.00|29|0|      85.876334
M1|done|150.00|30|unknown|      92.934510
S1|D: 0.297m,0153|31| 94.672013|150.0000000|150.0000000
S2|D: 0.315m,0306|32| 94.674857|195.0000000|150.0000000
M2|done|100.00|33|0|      95.685823
M3|done|100.00|34|0|      95.694514
M1|done|100.00|35|unknown|     102.753458
