M1|done|0.00|0|unknown|      38.008119
M2|done|0.00|1|1|      66.241491
M3|done|0.00|2|1|      68.055484
S1|O,OK!|3| 68.214156| 0.0000000| 0.0000000
S1|S: 33.6`C,3.0V|5| 68.232630| 0.0000000| 0.0000000
S2|O,OK!|4| 68.224525|45.0000000| 0.0000000
S2|S: 32.6`C,3.1V|6| 68.240993|45.0000000| 0.0000000
M3|done|0.00|10|1|      77.162985
M1|done|0.00|8|unknown|      77.369760
M2|done|0.00|9|1|      77.464409
M1|done|0.00|11|unknown|      77.633517
M1|done|50.00|14|unknown|      83.548538
M3|done|50.00|13|0|      85.535019
M2|done|50.00|12|0|      85.828477
M1|done|100.00|17|unknown|      91.540181
M3|done|100.00|16|0|      93.899352
M2|done|100.00|15|0|      94.192596
M1|done|150.00|20|unknown|      99.902305
M3|done|150.00|19|0|     102.263675
M2|done|150.00|18|0|     102.556689
M1|done|200.00|23|unknown|     108.274202
M3|done|200.00|22|1|     110.627803
M2|done|200.00|21|0|     110.920697
M1|done|150.00|26|unknown|     116.636377
M3|done|150.00|25|0|     118.992089
