M2|done|0.00|1|1|      19.452033
M1|done|0.00|0|unknown|      19.656238
M3|done|0.00|2|1|      20.681480
S1|O,OK!|3| 20.862521| 0.0000000| 0.0000000
S1|S: 28.1`C,3.1V|5| 20.879111| 0.0000000| 0.0000000
S2|O,OK!|4| 20.872084|45.0000000| 0.0000000
S2|S: 26.7`C,3.1V|6| 20.889703|45.0000000| 0.0000000
S1|D: 1.587m,0053|8| 55.931590| 0.0000000| 0.0000000
S2|D: 1.592m,0046|9| 55.940355|45.0000000| 0.0000000
M1|done|0.00|10|unknown|      56.154682
S1|D: 1.588m,0054|11| 56.744598| 0.0000000| 0.0000000
S2|D: 1.592m,0043|12| 56.750653|45.0000000| 0.0000000
M1|done|0.00|15|unknown|      56.975741
M2|done|0.00|13|1|      57.053542
M3|done|0.00|14|1|      56.759970
S1|D: 1.587m,0037|16| 57.642956| 0.0000000| 0.0000000
S2|D: 1.592m,0047|17| 57.650518|45.0000000| 0.0000000
M1|done|50.00|20|unknown|      63.361117
M2|done|50.00|18|0|      65.713674
M3|done|50.00|19|0|      65.715839
S1|D: 1.279m,0085|21| 66.315311|50.0000000|50.0000000
S2|D: 2.418m,0067|22| 66.321602|95.0000000|50.0000000
M1|done|100.00|25|unknown|      72.038519
M2|done|100.00|23|0|      74.383974
M3|done|100.00|24|0|      74.391922
S2|D: 2.411m,0097|27| 75.001893|145.0000000|100.0000000
S1|D: 0.747m,0133|26| 75.370552|100.0000000|100.0000000
M1|done|150.00|30|unknown|      81.085200
M2|done|150.00|28|0|      83.432971
M3|done|150.00|29|0|      83.441882
S2|D: 0.334m,0110|32| 84.043779|195.0000000|150.0000000
S1|D: 0.132m,0464|31| 85.178543|150.0000000|150.0000000
M1|done|200.00|35|unknown|      90.883207
M2|done|200.00|33|0|      93.241045
M3|done|200.00|34|1|      93.242013
S1|D: 0.075m,0067|36| 93.841751|200.0000000|200.0000000
S2|D: 0.072m,0047|37| 93.847601|245.0000000|200.0000000
M1|done|150.00|40|unknown|      99.562309
M2|done|150.00|38|0|     101.910082
M3|done|150.00|39|0|     101.920048
S1|D: 0.492m,4077|41|103.656828|150.0000000|150.0000000
S2|D: 0.298m,0371|42|103.664808|195.0000000|150.0000000
M1|done|100.00|45|unknown|     109.378287
M2|done|100.00|43|0|     111.727281
M3|done|100.00|44|0|     111.729942
