M1|done|0.00|0|unknown|     854.315721
M2|done|0.00|1|1|     854.316353
M3|done|0.00|2|1|     854.325511
S1|O,OK!|3|855.436489| 0.0000000| 0.0000000
S1|S: 26.3`C,3.1V|5|855.452605| 0.0000000| 0.0000000
S2|O,OK!|4|855.446006|45.0000000| 0.0000000
S2|S: 25.7`C,3.1V|6|855.463166|45.0000000| 0.0000000
S1|D: 1.611m,0036|8|894.537549| 0.0000000| 0.0000000
S2|D: 1.592m,0038|9|894.546514|45.0000000| 0.0000000
M1|done|0.00|10|unknown|     894.547075
S1|D: 1.611m,0042|11|895.147571| 0.0000000| 0.0000000
S2|D: 1.592m,0034|12|895.156827|45.0000000| 0.0000000
M1|done|0.00|15|unknown|     895.175462
M2|done|0.00|13|1|     895.158537
M3|done|0.00|14|1|     895.167535
S1|D: 1.611m,0040|16|895.774627| 0.0000000| 0.0000000
S2|D: 1.592m,0049|17|895.777471|45.0000000| 0.0000000
M2|done|50.00|18|0|     896.362555
M3|done|50.00|19|0|     896.367898
M1|done|50.00|20|unknown|     903.844456
S1|D: 2.650m,0049|21|904.444573|50.0000000|50.0000000
S2|D: 0.796m,0186|22|904.448621|95.0000000|50.0000000
M2|done|100.00|23|0|     905.033309
M3|done|100.00|24|0|     905.040074
M1|done|100.00|25|unknown|     912.518468
S2|D: 2.525m,0083|27|913.118587|145.0000000|100.0000000
S1|D: 3.056m,0136|26|913.496769|100.0000000|100.0000000
M2|done|150.00|28|0|     914.081363
M3|done|150.00|29|0|     914.085768
M1|done|150.00|30|unknown|     921.571448
S2|D: 0.314m,0045|32|922.180616|195.0000000|150.0000000
S1|D: 0.629m,2314|31|923.308100|150.0000000|150.0000000
M2|done|100.00|33|0|     923.892730
M3|done|100.00|34|0|     923.897817
M1|done|100.00|35|unknown|     931.377498
S2|D: 2.464m,0040|37|931.984454|145.0000000|100.0000000
S1|D: 3.059m,0131|36|933.114028|100.0000000|100.0000000
M2|done|50.00|38|0|     933.698583
M3|done|50.00|39|0|     933.701752
M1|done|50.00|40|unknown|     941.179482
S1|D: 2.683m,0038|41|941.780602|50.0000000|50.0000000
S2|D: 0.799m,0230|42|941.786410|95.0000000|50.0000000
M2|done|0.00|43|1|     942.370788
M3|done|0.00|44|1|     942.378215
M1|done|0.00|45|unknown|     949.856467
M1|done|0.00|48|unknown|     949.953521
M1|done|0.00|51|unknown|     949.975111
M2|done|0.00|49|1|     949.964072
M2|done|0.25|52|1|     949.985862
M2|done|0.50|55|1|     950.007654
M3|done|0.00|50|1|     949.974461
M3|done|0.25|53|1|     949.994472
M3|done|0.50|56|0|     950.016304
C1|TOTAL :        0.209000 /        0.000000 
C1|NETTO :        0.186000 /        0.000000 
C1|S1 :        0.000000 /        0.000000 
C1|S2 :        0.000000 /        0.000000 
C1|M1 :        0.163000 /        0.054333 
C1|M2 :        0.011000 /        0.003667 
C1|M3 :        0.012000 /        0.004000 
M1|done|0.25|54|unknown|     950.158818
M1|done|0.50|57|unknown|     950.691756
M2|done|0.75|58|0|     950.701496
M1|done|0.75|60|unknown|     951.148484
M2|done|1.00|61|0|     951.149483
M2|done|1.25|64|0|     951.171321
M3|done|0.75|59|0|     951.138631
M3|done|1.00|62|0|     951.160414
M3|done|1.25|65|0|     951.182240
M1|done|1.00|63|unknown|     951.450878
M2|done|1.50|67|0|     951.470985
M3|done|1.50|68|0|     951.471998
M1|done|1.25|66|unknown|     951.753162
M2|done|1.75|70|0|     951.853949
M3|done|1.75|71|0|     951.854452
M1|done|1.50|69|unknown|     952.055488
M2|done|2.00|73|0|     952.073978
M3|done|2.00|74|0|     952.074223
M1|done|1.75|72|unknown|     952.357832
M2|done|2.25|76|0|     952.374011
M3|done|2.25|77|0|     952.383974
M1|done|2.00|75|unknown|     952.660157
M2|done|2.50|79|0|     952.673981
M3|done|2.50|80|0|     952.680976
M1|done|2.25|78|unknown|     952.962477
M2|done|2.75|82|0|     952.973977
M3|done|2.75|83|0|     952.980977
M1|done|2.50|81|unknown|     953.264771
M2|done|3.00|85|0|     953.283985
M3|done|3.00|86|0|     953.290970
M3|done|3.25|89|0|     953.587007
M1|done|2.75|84|unknown|     953.567113
M2|done|3.25|88|0|     953.578084
M1|done|3.00|87|unknown|     953.869405
M2|done|3.50|91|0|     953.887980
M3|done|3.50|92|0|     953.896977
M1|done|3.25|90|unknown|     954.171749
