M1|done|0.00|0|unknown|      13.699299
M2|done|0.00|1|1|      13.708625
M3|done|0.00|2|1|      14.334559
S1|O,OK!|3| 14.818865| 0.0000000| 0.0000000
S1|S: 24.8`C,3.1V|5| 14.836628| 0.0000000| 0.0000000
S2|O,OK!|4| 14.829587|45.0000000| 0.0000000
S2|S: 24.4`C,3.1V|6| 14.846080|45.0000000| 0.0000000
S1|D: 1.607m,0050|8| 25.472663| 0.0000000| 0.0000000
S2|D: 1.591m,0048|9| 25.481469|45.0000000| 0.0000000
M1|done|0.00|10|unknown|      25.481975
S1|D: 1.607m,0039|11| 26.081883| 0.0000000| 0.0000000
S2|D: 1.591m,0041|12| 26.091805|45.0000000| 0.0000000
M1|done|0.00|15|unknown|      26.107577
M2|done|0.00|13|1|      26.092564
M3|done|0.00|14|1|      26.101557
S1|D: 1.607m,0039|16| 26.706701| 0.0000000| 0.0000000
S2|D: 1.591m,0036|17| 26.712917|45.0000000| 0.0000000
M2|done|50.00|18|0|      30.745332
M3|done|50.00|19|0|      30.745994
M1|done|50.00|20|unknown|      34.777240
S1|D: 0.998m,0101|21| 35.377690|50.0000000|50.0000000
S2|D: 2.417m,0093|22| 35.379756|95.0000000|50.0000000
M2|done|100.00|23|0|      39.412302
M3|done|100.00|24|0|      39.421171
M1|done|100.00|25|unknown|      43.452280
S1|D: 0.616m,0075|26| 44.052663|100.0000000|100.0000000
S2|D: 2.054m,3212|27| 45.197059|145.0000000|100.0000000
M2|done|150.00|28|0|      49.229922
M3|done|150.00|29|0|      49.239026
M1|done|150.00|30|unknown|      53.269268
S1|D: 0.949m,0078|31| 54.247661|150.0000000|150.0000000
S2|D: 0.311m,0387|32| 55.013821|195.0000000|150.0000000
M2|done|100.00|33|0|      59.046543
M3|done|100.00|34|0|      59.051055
M1|done|100.00|35|unknown|      63.081367
S1|D: 1.321m,0086|36| 63.680771|100.0000000|100.0000000
S2|D: 2.604m,0075|37| 63.683567|145.0000000|100.0000000
M2|done|50.00|38|0|      67.716090
M3|done|50.00|39|0|      67.717947
M1|done|50.00|40|unknown|      71.749295
S1|D: 2.704m,0053|41| 72.349538|50.0000000|50.0000000
S2|D: 1.682m,0178|42| 72.353503|95.0000000|50.0000000
M2|done|0.00|43|1|      76.386021
M3|done|0.00|44|1|      76.393046
M1|done|0.00|45|unknown|      80.424271
C1|TOTAL :       55.601000 /        0.000000 
C1|NETTO :      108.595000 /        0.000000 
C1|S1 :        4.975000 /        0.621875 
C1|S2 :        6.872000 /        0.859000 
C1|M1 :       48.366000 /        6.045750 
C1|M2 :       24.192000 /        3.456000 
C1|M3 :       24.190000 /        3.455714 
M1|done|0.00|48|unknown|     161.788313
M1|done|0.00|51|unknown|     161.818929
M1|done|0.25|54|unknown|     161.830343
M2|done|0.00|49|1|     161.799036
M2|done|0.25|52|1|     161.819239
M3|done|0.00|50|1|     161.808564
M3|done|0.25|53|0|     161.828563
M3|done|0.50|56|0|     161.979744
M1|done|0.50|57|unknown|     162.132693
M2|done|0.50|55|1|     161.970584
M2|done|0.75|58|0|     162.212389
M1|done|0.75|60|unknown|     162.546052
M2|done|1.00|61|0|     162.555601
M3|done|0.75|59|0|     162.535381
M3|done|1.00|62|0|     162.686579
M2|done|1.25|64|0|     162.706781
M3|done|1.25|65|0|     162.837744
M1|done|1.00|63|unknown|     162.848602
M2|done|1.50|67|0|     162.867085
M3|done|1.50|68|0|     162.988907
M1|done|1.25|66|unknown|     163.150909
M2|done|1.75|70|0|     163.266143
M3|done|1.75|71|0|     163.266555
M1|done|1.50|69|unknown|     163.453226
M2|done|2.00|73|0|     163.466115
M3|done|2.00|74|0|     163.476066
M1|done|1.75|72|unknown|     163.755566
M2|done|2.25|76|0|     163.777067
M3|done|2.25|77|0|     163.777387
M1|done|2.00|75|unknown|     164.057880
M2|done|2.50|79|0|     164.077116
M3|done|2.50|80|0|     164.087046
M1|done|2.25|78|unknown|     164.360201
M1|done|2.50|81|unknown|     164.662479
M2|done|2.75|82|0|     164.377078
M2|done|3.00|85|0|     164.711102
M3|done|2.75|83|0|     164.377310
M3|done|3.00|86|0|     164.711471
M1|done|2.75|84|unknown|     164.964838
M2|done|3.25|88|0|     164.985070
M3|done|3.25|89|0|     164.985291
M1|done|3.00|87|unknown|     165.267157
M2|done|3.50|91|0|     165.281068
M3|done|3.50|92|0|     165.282042
M1|done|3.25|90|unknown|     165.569478
M2|done|3.75|94|0|     165.582087
M3|done|3.75|95|0|     165.592042
M1|done|3.50|93|unknown|     165.871797
M2|done|4.00|97|0|     165.892074
M3|done|4.00|98|0|     165.892319
M1|done|3.75|96|unknown|     166.174123
M2|done|4.25|100|0|     166.188074
M3|done|4.25|101|0|     166.188302
M1|done|4.00|99|unknown|     166.476436
M2|done|4.50|103|0|     166.488074
M3|done|4.50|104|0|     166.488315
M1|done|4.25|102|unknown|     166.778756
M2|done|4.75|106|0|     166.793070
M3|done|4.75|107|0|     166.793318
M1|done|4.50|105|unknown|     167.081072
M2|done|5.00|109|0|     167.095088
M3|done|5.00|110|0|     167.105042
M1|done|4.75|108|unknown|     167.383391
M1|done|5.00|111|unknown|     167.685675
M2|done|5.25|112|0|     167.643108
M3|done|5.25|113|0|     167.644040
M2|done|5.50|115|0|     167.794283
M3|done|5.50|116|0|     167.795206
M1|done|5.25|114|unknown|     167.988037
M2|done|5.75|118|0|     168.004073
M3|done|5.75|119|0|     168.005045
M1|done|5.50|117|unknown|     168.290350
M2|done|6.00|121|0|     168.308087
M3|done|6.00|122|0|     168.318038
M1|done|5.75|120|unknown|     168.592672
M2|done|6.25|124|0|     168.608076
M3|done|6.25|125|0|     168.615036
M1|done|6.00|123|unknown|     168.894990
M2|done|6.50|127|0|     168.910073
M3|done|6.50|128|0|     168.915045
M1|done|6.25|126|unknown|     169.197311
M2|done|6.75|130|0|     169.210073
M3|done|6.75|131|0|     169.215045
M1|done|6.50|129|unknown|     169.499634
M2|done|7.00|133|0|     169.510109
M3|done|7.00|134|0|     169.515602
M1|done|6.75|132|unknown|     169.801955
M2|done|7.25|136|0|     169.820091
M3|done|7.25|137|0|     169.830107
M1|done|7.00|135|unknown|     170.104267
M2|done|7.50|139|0|     170.121072
M3|done|7.50|140|0|     170.130045
M1|done|7.25|138|unknown|     170.406596
M2|done|7.75|142|0|     170.421072
M3|done|7.75|143|0|     170.430045
M1|done|7.50|141|unknown|     170.708914
M2|done|8.00|145|0|     170.722075
M3|done|8.00|146|0|     170.722339
M1|done|7.75|144|unknown|     171.011235
M2|done|8.25|148|0|     171.022128
M3|done|8.25|149|0|     171.032110
M1|done|8.00|147|unknown|     171.313559
M2|done|8.50|151|0|     171.324119
M3|done|8.50|152|0|     171.332045
M1|done|8.25|150|unknown|     171.615866
M2|done|8.75|154|0|     171.634072
M3|done|8.75|155|0|     171.642045
M1|done|8.50|153|unknown|     171.918194
M2|done|9.00|157|0|     171.935090
M3|done|9.00|158|0|     171.935395
M1|done|8.75|156|unknown|     172.220510
M2|done|9.25|160|0|     172.238068
M3|done|9.25|161|0|     172.238321
M1|done|9.00|159|unknown|     172.522831
M2|done|9.50|163|0|     172.538108
M3|done|9.50|164|0|     172.548043
M1|done|9.25|162|unknown|     172.825153
M2|done|9.75|166|0|     172.840092
M3|done|9.75|167|0|     172.850042
M1|done|9.50|165|unknown|     173.127470
M2|done|10.00|169|0|     173.140088
M3|done|10.00|170|0|     173.150046
M1|done|9.75|168|unknown|     173.429799
M2|done|10.25|172|0|     173.450091
M3|done|10.25|173|0|     173.460046
M1|done|10.00|171|unknown|     173.732107
M2|done|10.50|175|0|     173.750075
M3|done|10.50|176|0|     173.750328
M1|done|10.25|174|unknown|     174.034421
M2|done|10.75|178|0|     174.050119
M3|done|10.75|179|0|     174.060062
M1|done|10.50|177|unknown|     174.336750
M2|done|11.00|181|0|     174.350074
M3|done|11.00|182|0|     174.350302
M1|done|10.75|180|unknown|     174.639068
M2|done|11.25|184|0|     174.651075
M3|done|11.25|185|0|     174.651327
M1|done|11.00|183|unknown|     174.941384
M1|done|11.25|186|unknown|     175.243692
M2|done|11.50|187|0|     174.952141
M2|done|11.75|190|0|     175.256084
M3|done|11.50|188|0|     174.961045
M3|done|11.75|191|0|     175.266046
M1|done|11.50|189|unknown|     175.546014
M1|done|11.75|192|unknown|     176.345602
M2|done|12.00|193|0|     176.356071
M3|done|12.00|194|0|     176.365581
M2|done|12.25|196|0|     176.507317
M1|done|12.00|195|unknown|     176.648003
M1|done|12.25|198|unknown|     177.316072
M2|done|12.50|199|0|     177.325602
M3|done|12.25|197|0|     177.305388
M3|done|12.50|200|0|     177.456570
M2|done|12.75|202|0|     177.476814
M2|done|13.00|205|0|     177.637079
M3|done|12.75|203|0|     177.607701
M1|done|12.50|201|unknown|     177.618413
M1|done|12.75|204|unknown|     177.920769
M1|done|13.00|207|unknown|     178.322611
M2|done|13.25|208|0|     178.332995
M3|done|13.00|206|0|     178.313016
M3|done|13.25|209|0|     178.464588
M1|done|13.25|210|unknown|     178.624933
M2|done|13.50|211|0|     178.484173
M3|done|13.50|212|0|     178.615750
M1|done|13.50|213|unknown|     178.927263
M2|done|13.75|214|0|     178.866231
M3|done|13.75|215|0|     178.866684
M3|done|14.00|218|0|     179.017856
M2|done|14.00|217|0|     179.017414
M1|done|13.75|216|unknown|     179.229596
M2|done|14.25|220|0|     179.390495
M3|done|14.25|221|0|     179.390648
M1|done|14.00|219|unknown|     179.531926
M2|done|14.50|223|0|     179.551072
M3|done|14.50|224|0|     179.560045
M1|done|14.25|222|unknown|     179.834256
M2|done|14.75|226|0|     179.846084
M3|done|14.75|227|0|     179.856104
M1|done|14.50|225|unknown|     180.136578
M2|done|15.00|229|0|     180.153092
M3|done|15.00|230|0|     180.163046
M1|done|14.75|228|unknown|     180.438898
M1|done|15.00|231|unknown|     180.741210
M2|done|15.25|232|0|     180.451084
M2|done|15.50|235|0|     180.757102
M3|done|15.25|233|0|     180.461042
M3|done|15.50|236|0|     180.757426
M1|done|15.25|234|unknown|     181.043518
M2|done|15.75|238|0|     181.057087
M3|done|15.75|239|0|     181.067046
M1|done|15.50|237|unknown|     181.345848
M2|done|16.00|241|0|     181.359087
M3|done|16.00|242|0|     181.369042
M1|done|15.75|240|unknown|     181.648172
M2|done|16.25|244|0|     181.659115
M3|done|16.25|245|0|     181.659356
M1|done|16.00|243|unknown|     181.950493
M2|done|16.50|247|0|     181.961161
M3|done|16.50|248|0|     181.971568
M1|done|16.25|246|unknown|     182.252805
M2|done|16.75|250|0|     182.272068
M3|done|16.75|251|0|     182.281045
M1|done|16.50|249|unknown|     182.555133
M2|done|17.00|253|0|     182.566137
M3|done|17.00|254|0|     182.576048
M1|done|16.75|252|unknown|     182.857506
M1|done|17.00|255|unknown|     183.159767
M2|done|17.25|256|0|     182.876078
M2|done|17.50|259|0|     183.179080
M3|done|17.25|257|0|     182.876338
M3|done|17.50|260|0|     183.189046
M1|done|17.25|258|unknown|     183.462091
M2|done|17.75|262|0|     183.479116
M3|done|17.75|263|0|     183.489038
M1|done|17.50|261|unknown|     183.764405
M2|done|18.00|265|0|     183.782088
M3|done|18.00|266|0|     183.792043
M1|done|17.75|264|unknown|     184.066776
M2|done|18.25|268|0|     184.082088
M3|done|18.25|269|0|     184.092046
M1|done|18.00|267|unknown|     184.369051
M2|done|18.50|271|0|     184.383091
M3|done|18.50|272|0|     184.393046
M1|done|18.25|270|unknown|     184.671359
M2|done|18.75|274|0|     184.683062
M3|done|18.75|275|0|     184.683307
M1|done|18.50|273|unknown|     184.973685
M2|done|19.00|277|0|     184.985128
M3|done|19.00|278|0|     184.995050
M1|done|18.75|276|unknown|     185.276010
M2|done|19.25|280|0|     185.295103
M3|done|19.25|281|0|     185.295412
M1|done|19.00|279|unknown|     185.578322
M2|done|19.50|283|0|     185.595089
M3|done|19.50|284|0|     185.595326
M1|done|19.25|282|unknown|     185.880649
M2|done|19.75|286|0|     185.897074
M3|done|19.75|287|0|     185.897354
M1|done|19.50|285|unknown|     186.182959
M2|done|20.00|289|0|     186.197092
M3|done|20.00|290|0|     186.207046
M3|done|20.25|293|0|     186.509117
M1|done|19.75|288|unknown|     186.485286
M2|done|20.25|292|0|     186.499093
M1|done|20.00|291|unknown|     186.787598
M2|done|20.50|295|0|     186.800076
M3|done|20.50|296|0|     186.801059
M1|done|20.25|294|unknown|     187.089926
M2|done|20.75|298|0|     187.110107
M3|done|20.75|299|0|     187.111070
M1|done|20.50|297|unknown|     187.392242
M2|done|21.00|301|0|     187.404084
M3|done|21.00|302|0|     187.414042
M1|done|20.75|300|unknown|     187.694562
M2|done|21.25|304|0|     187.714099
M3|done|21.25|305|0|     187.714407
M1|done|21.00|303|unknown|     187.996873
M2|done|21.50|307|0|     188.014079
M3|done|21.50|308|0|     188.014312
M1|done|21.25|306|unknown|     188.299195
M2|done|21.75|310|0|     188.312104
M3|done|21.75|311|0|     188.322042
M1|done|21.50|309|unknown|     188.601522
M2|done|22.00|313|0|     188.612125
M3|done|22.00|314|0|     188.616045
M1|done|21.75|312|unknown|     188.903835
M2|done|22.25|316|0|     188.922087
M3|done|22.25|317|0|     188.932044
M1|done|22.00|315|unknown|     189.206154
M2|done|22.50|319|0|     189.225089
M3|done|22.50|320|0|     189.235042
M1|done|22.25|318|unknown|     189.508471
M2|done|22.75|322|0|     189.525074
M3|done|22.75|323|0|     189.525330
M1|done|22.50|321|unknown|     189.810791
M2|done|23.00|325|0|     189.825091
M3|done|23.00|326|0|     189.835046
M1|done|22.75|324|unknown|     190.113111
M2|done|23.25|328|0|     190.127074
M3|done|23.25|329|0|     190.127323
M1|done|23.00|327|unknown|     190.415428
M2|done|23.50|331|0|     190.427068
M3|done|23.50|332|0|     190.427332
M1|done|23.25|330|unknown|     190.717749
M2|done|23.75|334|0|     190.737137
M3|done|23.75|335|0|     190.747042
M1|done|23.50|333|unknown|     191.020056
M2|done|24.00|337|0|     191.037165
M3|done|24.00|338|0|     191.047047
M1|done|23.75|336|unknown|     191.322387
M2|done|24.25|340|0|     191.337091
M3|done|24.25|341|0|     191.347046
M1|done|24.00|339|unknown|     191.624699
M2|done|24.50|343|0|     191.637071
M3|done|24.50|344|0|     191.637323
M1|done|24.25|342|unknown|     191.927026
M2|done|24.75|346|0|     191.943089
M3|done|24.75|347|0|     191.953042
M1|done|24.50|345|unknown|     192.229342
M2|done|25.00|349|0|     192.242088
M3|done|25.00|350|0|     192.252042
M1|done|24.75|348|unknown|     192.531665
M2|done|25.25|352|0|     192.542128
M3|done|25.25|353|0|     192.542377
M1|done|25.00|351|unknown|     192.833985
M2|done|25.50|355|0|     192.852090
M3|done|25.50|356|0|     192.855045
M1|done|25.25|354|unknown|     193.136296
M2|done|25.75|358|0|     193.154072
M3|done|25.75|359|0|     193.252770
M1|done|25.50|357|unknown|     193.438608
M2|done|26.00|361|0|     193.453086
M3|done|26.00|362|0|     193.453327
M1|done|25.75|360|unknown|     193.740942
M1|done|26.00|363|unknown|     194.043263
M2|done|26.25|364|0|     194.008259
M3|done|26.25|365|0|     194.008681
M3|done|26.50|368|0|     194.159851
M1|done|26.25|366|unknown|     194.345578
M2|done|26.50|367|0|     194.159426
M2|done|26.75|370|0|     194.356142
M3|done|26.75|371|0|     194.366042
M1|done|26.50|369|unknown|     194.647904
M1|done|26.75|372|unknown|     194.950185
M2|done|27.00|373|0|     194.871054
M3|done|27.00|374|0|     194.871508
M3|done|27.25|377|0|     195.022676
M2|done|27.25|376|0|     195.022230
M1|done|27.00|375|unknown|     195.252527
M2|done|27.50|379|0|     195.263123
M3|done|27.50|380|0|     195.273046
M1|done|27.25|378|unknown|     195.554918
M2|done|27.75|382|0|     195.573087
M3|done|27.75|383|0|     195.583038
M1|done|27.50|381|unknown|     195.857176
M2|done|28.00|385|0|     195.873086
M3|done|28.00|386|0|     195.873367
M1|done|27.75|384|unknown|     196.159498
M2|done|28.25|388|0|     196.173094
M3|done|28.25|389|0|     196.181041
M1|done|28.00|387|unknown|     196.461818
M2|done|28.50|391|0|     196.479120
M3|done|28.50|392|0|     196.489043
M1|done|28.25|390|unknown|     196.764139
M2|done|28.75|394|0|     196.781088
M3|done|28.75|395|0|     196.791038
M1|done|28.50|393|unknown|     197.066462
M2|done|29.00|397|0|     197.081102
M3|done|29.00|398|0|     197.081411
M1|done|28.75|396|unknown|     197.368772
M2|done|29.25|400|0|     197.381071
M3|done|29.25|401|0|     197.381308
M1|done|29.00|399|unknown|     197.671097
M2|done|29.50|403|0|     197.682137
M3|done|29.50|404|0|     197.692042
M1|done|29.25|402|unknown|     197.973415
M2|done|29.75|406|0|     197.992075
M3|done|29.75|407|0|     197.992324
M1|done|29.50|405|unknown|     198.275735
M2|done|30.00|409|0|     198.292091
M3|done|30.00|410|0|     198.302042
M1|done|29.75|408|unknown|     198.578053
M2|done|30.25|412|0|     198.592682
M3|done|30.25|413|0|     198.602756
M1|done|30.00|411|unknown|     198.880370
M2|done|30.50|415|0|     198.960281
M3|done|30.50|416|0|     198.960681
