M1|done|0.00|0|unknown|      71.348034
M2|done|0.00|1|1|      71.357610
M3|done|0.00|2|1|      71.815537
S1|O,OK!|3| 72.467710| 0.0000000| 0.0000000
S1|S: 25.6`C,3.1V|5| 72.485608| 0.0000000| 0.0000000
S2|O,OK!|4| 72.478554|45.0000000| 0.0000000
S2|S: 25.1`C,3.1V|6| 72.494955|45.0000000| 0.0000000
S1|D: 1.608m,0040|8| 84.422638| 0.0000000| 0.0000000
S2|D: 1.590m,0051|9| 84.431393|45.0000000| 0.0000000
M1|done|0.00|10|unknown|      84.431904
S1|D: 1.608m,0045|11| 85.031660| 0.0000000| 0.0000000
S2|D: 1.591m,0042|12| 85.041723|45.0000000| 0.0000000
M1|done|0.00|15|unknown|      85.059550
M2|done|0.00|13|1|      85.042304
M3|done|0.00|14|1|      85.051531
S1|D: 1.608m,0044|16| 85.658652| 0.0000000| 0.0000000
S2|D: 1.591m,0038|17| 85.662801|45.0000000| 0.0000000
M2|done|50.00|18|0|      88.515153
M3|done|50.00|19|0|      88.520599
M1|done|50.00|20|unknown|      91.370542
S1|D: 2.672m,0033|21| 91.969745|50.0000000|50.0000000
S2|D: 1.703m,0097|22| 91.970657|95.0000000|50.0000000
M2|done|100.00|23|0|      94.823299
M3|done|100.00|24|0|      94.824707
M1|done|100.00|25|unknown|      97.677447
S1|D: 1.308m,0073|26| 98.276649|100.0000000|100.0000000
S2|D: 0.928m,3935|27| 99.418150|145.0000000|100.0000000
M2|done|150.00|28|0|     102.270552
M3|done|150.00|29|0|     102.272595
M1|done|150.00|30|unknown|     105.122558
S1|D: 0.949m,0085|31|106.101645|150.0000000|150.0000000
S2|D: 0.313m,0565|32|106.866129|195.0000000|150.0000000
M2|done|100.00|33|0|     109.718756
M3|done|100.00|34|0|     109.720035
M1|done|100.00|35|unknown|     112.570631
