M2|done|0.00|1|1|     104.147037
M1|done|0.00|0|unknown|     104.352125
M3|done|0.00|2|1|     105.377479
S1|O,OK!|3|105.559520| 0.0000000| 0.0000000
S1|S: 34.1`C,3.0V|5|105.576049| 0.0000000| 0.0000000
S2|O,OK!|4|105.568520|45.0000000| 0.0000000
S2|S: 32.9`C,3.1V|6|105.584913|45.0000000| 0.0000000
S1|D: 1.615m,0041|8|130.425599| 0.0000000| 0.0000000
S2|D: 1.593m,0040|9|130.434284|45.0000000| 0.0000000
M1|done|0.00|10|unknown|     130.648633
M3|done|0.00|14|1|     131.251006
S1|D: 1.615m,0050|11|131.238237| 0.0000000| 0.0000000
S2|D: 1.593m,0047|12|131.244967|45.0000000| 0.0000000
M1|done|0.00|15|unknown|     131.466803
M2|done|0.00|13|1|     131.547883
S1|D: 1.615m,0041|16|132.137307| 0.0000000| 0.0000000
S2|D: 1.593m,0036|17|132.144822|45.0000000| 0.0000000
M1|done|50.00|20|unknown|     137.851155
M2|done|50.00|18|0|     140.207533
M3|done|50.00|19|0|     140.210219
S1|D: 0.905m,0080|21|140.809641|50.0000000|50.0000000
S2|D: 2.426m,0072|22|140.815943|95.0000000|50.0000000
M1|done|100.00|25|unknown|     146.530329
M2|done|100.00|23|0|     148.878836
M3|done|100.00|24|0|     148.885883
S1|D: 0.700m,0091|26|149.485387|100.0000000|100.0000000
S2|D: 2.251m,0099|27|149.486914|145.0000000|100.0000000
M1|done|150.00|30|unknown|     155.196190
M2|done|150.00|28|0|     157.549486
M3|done|150.00|29|0|     157.554000
S2|D: 0.334m,0122|32|158.159002|195.0000000|150.0000000
S1|D: 0.659m,0869|31|159.290824|150.0000000|150.0000000
M1|done|200.00|35|unknown|     164.997482
M2|done|200.00|33|0|     167.353406
M3|done|200.00|34|1|     167.356950
S2|D: 0.231m,0090|37|167.962870|245.0000000|200.0000000
S1|D: 0.095m,0396|36|169.093852|200.0000000|200.0000000
M1|done|150.00|40|unknown|     174.801250
M2|done|150.00|38|0|     177.156546
M3|done|150.00|39|0|     177.158724
S1|D: 0.095m,0095|41|178.137401|150.0000000|150.0000000
S2|D: 0.319m,1589|42|178.906096|195.0000000|150.0000000
M1|done|100.00|45|unknown|     184.615226
M2|done|100.00|43|0|     186.968801
M3|done|100.00|44|0|     186.970828
