M1|done|0.00|0|unknown|      15.955069
M2|done|0.00|1|1|      15.964617
M3|done|0.00|2|1|      16.101529
S1|O,OK!|3| 17.075008| 0.0000000| 0.0000000
S1|S: 25.9`C,3.1V|5| 17.092597| 0.0000000| 0.0000000
S2|O,OK!|4| 17.085539|45.0000000| 0.0000000
S2|S: 25.3`C,3.1V|6| 17.101841|45.0000000| 0.0000000
S1|D: 1.609m,0055|8| 27.733630| 0.0000000| 0.0000000
S2|D: 1.589m,0043|9| 27.742654|45.0000000| 0.0000000
M1|done|0.00|10|unknown|      27.743209
S1|D: 1.609m,0049|11| 28.342892| 0.0000000| 0.0000000
S2|D: 1.590m,0044|12| 28.352570|45.0000000| 0.0000000
M1|done|0.00|15|unknown|      28.362514
M2|done|0.00|13|1|      28.353106
M3|done|0.00|14|1|      28.354530
S1|D: 1.610m,0041|16| 28.961996| 0.0000000| 0.0000000
S2|D: 1.590m,0040|17| 28.963198|45.0000000| 0.0000000
M2|done|50.00|18|0|      29.679378
M3|done|50.00|19|0|      29.687246
M1|done|50.00|20|unknown|      37.033512
S1|D: 2.650m,0040|21| 37.632693|50.0000000|50.0000000
S2|D: 0.794m,0230|22| 37.634684|95.0000000|50.0000000
M2|done|100.00|23|0|      38.350196
M3|done|100.00|24|0|      38.354757
M1|done|100.00|25|unknown|      45.707521
S2|D: 2.533m,0047|27| 46.314691|145.0000000|100.0000000
S1|D: 0.476m,0198|26| 47.443994|100.0000000|100.0000000
M2|done|150.00|28|0|      48.159359
M3|done|150.00|29|0|      48.162644
M1|done|150.00|30|unknown|      55.514527
S2|D: 0.313m,0051|32| 56.118678|195.0000000|150.0000000
S1|D: 0.635m,2612|31| 57.250759|150.0000000|150.0000000
M2|done|100.00|33|0|      57.966056
M3|done|100.00|34|0|      57.973577
M1|done|100.00|35|unknown|      65.321519
S2|D: 2.463m,0050|37| 65.921645|145.0000000|100.0000000
S1|D: 0.484m,0179|36| 67.057943|100.0000000|100.0000000
M2|done|50.00|38|0|      67.773614
M3|done|50.00|39|0|      67.775464
M1|done|50.00|40|unknown|      75.127561
S1|D: 2.684m,0044|41| 75.727649|50.0000000|50.0000000
S2|D: 0.798m,0193|42| 75.731611|95.0000000|50.0000000
M2|done|0.00|43|1|      76.446835
M3|done|0.00|44|1|      76.455406
M1|done|0.00|45|unknown|      83.803586
C1|TOTAL :       56.751000 /        0.000000 
C1|NETTO :       69.551000 /        0.000000 
C1|S1 :        8.009000 /        1.001125 
C1|S2 :        4.599000 /        0.574875 
C1|M1 :       48.363000 /        6.045375 
C1|M2 :        4.290000 /        0.612857 
C1|M3 :        4.290000 /        0.612857 
M1|done|0.00|48|unknown|     132.099684
M1|done|0.00|51|unknown|     132.111319
M1|done|0.25|54|unknown|     132.131546
M2|done|0.00|49|1|     132.100110
M2|done|0.25|52|1|     132.120634
M2|done|0.50|55|1|     132.147309
M3|done|0.00|50|1|     132.109535
M3|done|0.25|53|0|     132.129539
M3|done|0.50|56|0|     132.156259
M1|done|0.50|57|unknown|     132.433908
M1|done|0.75|60|unknown|     132.794531
M2|done|0.75|58|0|     132.774609
M2|done|1.00|61|0|     132.801288
M2|done|1.25|64|0|     132.828026
M3|done|0.75|59|0|     132.785078
M3|done|1.00|62|0|     132.811801
M3|done|1.25|65|0|     132.838540
M1|done|1.00|63|unknown|     133.096915
M2|done|1.50|67|0|     133.108565
M3|done|1.50|68|0|     133.118047
