M1|done|0.00|0|unknown|      22.660361
M3|done|0.00|2|1|      62.382504
M2|done|0.00|1|1|      89.591504
S1|O,OK!|3| 89.766759| 0.0000000| 0.0000000
S1|S: 31.1`C,3.1V|5| 89.784339| 0.0000000| 0.0000000
S2|O,OK!|4| 89.777507|45.0000000| 0.0000000
S2|S: 28.9`C,3.1V|6| 89.794003|45.0000000| 0.0000000
S1|D: 1.609m,0040|8| 98.430603| 0.0000000| 0.0000000
S2|D: 1.591m,0041|9| 98.439280|45.0000000| 0.0000000
M1|done|0.00|10|unknown|      98.653556
S1|D: 1.610m,0045|11| 99.243285| 0.0000000| 0.0000000
S2|D: 1.591m,0052|12| 99.248703|45.0000000| 0.0000000
M1|done|0.00|15|unknown|      99.471830
M2|done|0.00|13|1|      99.551556
M3|done|0.00|14|1|      99.558349
S1|D: 1.610m,0041|16|100.157751| 0.0000000| 0.0000000
S2|D: 1.592m,0046|17|100.159068|45.0000000| 0.0000000
M1|done|50.00|20|unknown|     105.869374
M2|done|50.00|18|0|     108.221571
M3|done|50.00|19|0|     108.224850
S1|D: 1.294m,0075|21|108.824692|50.0000000|50.0000000
S2|D: 2.417m,0057|22|108.828813|95.0000000|50.0000000
M1|done|100.00|25|unknown|     114.545347
M2|done|100.00|23|0|     116.891245
M3|done|100.00|24|0|     116.900821
S1|D: 0.529m,0063|26|117.500352|100.0000000|100.0000000
S2|D: 1.750m,0062|27|117.508737|145.0000000|100.0000000
M1|done|150.00|30|unknown|     123.220726
M2|done|150.00|28|0|     125.571213
M3|done|150.00|29|0|     125.577940
S2|D: 0.332m,0066|32|126.179028|195.0000000|150.0000000
S1|D: 0.180m,0224|31|127.314626|150.0000000|150.0000000
M1|done|100.00|35|unknown|     133.025294
M2|done|100.00|33|0|     135.377302
M3|done|100.00|34|0|     135.383949
S1|D: 0.528m,0062|36|135.984607|100.0000000|100.0000000
S2|D: 1.782m,0264|37|136.364059|145.0000000|100.0000000
M1|done|50.00|40|unknown|     142.077373
M2|done|50.00|38|0|     144.426534
M3|done|50.00|39|0|     144.429724
S1|D: 1.274m,0070|41|145.030618|50.0000000|50.0000000
S2|D: 2.430m,0061|42|145.033841|95.0000000|50.0000000
M1|done|0.00|45|unknown|     150.752518
M2|done|0.00|43|0|     153.096222
M3|done|0.00|44|0|     153.105921
C1|TOTAL :       55.256000 /        0.000000 
C1|NETTO :      142.701000 /        0.000000 
C1|S1 :        5.736000 /        0.717000 
C1|S2 :        4.978000 /        0.622250 
C1|M1 :       34.639000 /        4.329875 
C1|M2 :       48.674000 /        6.953429 
C1|M3 :       48.674000 /        6.953429 
S1|D: 1.609m,0036|48|180.136621| 0.0000000| 0.0000000
S2|D: 1.592m,0049|49|180.146632|45.0000000| 0.0000000
M1|done|0.00|50|unknown|     180.360939
S1|D: 1.610m,0039|51|180.951613| 0.0000000| 0.0000000
S2|D: 1.592m,0043|52|180.956885|45.0000000| 0.0000000
M1|done|0.00|55|unknown|     181.178826
M2|done|0.00|53|1|     181.259744
M3|done|0.00|54|1|     181.261341
S1|D: 1.609m,0043|56|181.861493| 0.0000000| 0.0000000
S2|D: 1.592m,0038|57|181.866764|45.0000000| 0.0000000
M1|done|50.00|60|unknown|     187.584390
M2|done|50.00|58|0|     189.930084
M3|done|50.00|59|0|     189.936820
S1|D: 1.292m,0062|61|190.537588|50.0000000|50.0000000
S2|D: 2.418m,0086|62|190.546636|95.0000000|50.0000000
M1|done|100.00|65|unknown|     196.261368
M2|done|100.00|63|0|     198.609122
M3|done|100.00|64|0|     198.614806
S1|D: 0.529m,0074|66|199.214402|100.0000000|100.0000000
S2|D: 1.749m,0064|67|199.216758|145.0000000|100.0000000
