S1|D: 0.286m,1604|144|3952.946513|20.0000000|142.0000000
S1|D:33.439m,0266|148|3955.028172|20.0000000|159.7500000
S2|D: 0.496m,0059|145|3951.815500|220.0000000|142.0000000
S2|D: 0.094m,0188|149|3955.034521|220.0000000|159.7500000
M2|done|159.75|146|0|    3953.282040
M2|done|177.50|150|0|    3955.369480
M3|done|159.75|147|0|    3953.291069
M1|done|0.00|0|1|    4025.766512
M3|done|0.00|2|1|    4034.077557
M2|done|0.00|1|1|    4035.587039
S1|O,OK!|3|4035.828476| 0.0000000| 0.0000000
S1|S: 29.4`C,3.1V|5|4035.844412| 0.0000000| 0.0000000
S2|O,OK!|4|4035.827063|200.0000000| 0.0000000
S2|S: 28.7`C,3.1V|6|4035.853687|200.0000000| 0.0000000
M1|done|0.00|8|1|    4043.657757
M2|done|0.00|9|1|    4043.668504
M3|done|0.00|10|1|    4043.678091
S1|D: 1.612m,0043|11|4045.133816| 0.0000000| 0.0000000
S2|D: 1.591m,0049|12|4045.144700|200.0000000| 0.0000000
M1|done|0.00|13|1|    4045.145318
M2|done|0.00|14|1|    4045.153052
M3|done|0.00|15|1|    4045.155679
S1|D: 1.612m,0037|16|4045.756153| 0.0000000| 0.0000000
S2|D: 1.591m,0049|17|4045.765443|200.0000000| 0.0000000
M3|done|17.75|19|0|    4046.104543
M2|done|17.75|18|0|    4046.100896
S1|D: 1.754m,0034|20|4046.704819| 0.0000000|17.7500000
S2|D: 1.151m,0121|21|4047.094393|200.0000000|17.7500000
M2|done|35.50|22|0|    4047.430260
M3|done|35.50|23|0|    4047.439146
S1|D: 2.085m,0039|24|4048.038362| 0.0000000|35.5000000
S2|D: 0.668m,0065|25|4048.044226|200.0000000|35.5000000
M2|done|53.25|26|0|    4048.380057
M3|done|53.25|27|0|    4048.388101
S1|D: 2.882m,0059|28|4048.987369| 0.0000000|53.2500000
S2|D: 0.494m,0051|29|4048.995331|200.0000000|53.2500000
M2|done|71.00|30|0|    4049.331209
M3|done|71.00|31|0|    4049.339079
S1|D: 3.752m,0056|32|4049.939075| 0.0000000|71.0000000
S2|D: 0.415m,0046|33|4049.945185|200.0000000|71.0000000
M2|done|88.75|34|0|    4050.280416
M3|done|88.75|35|0|    4050.289130
S2|D: 0.380m,0034|37|4050.896218|200.0000000|88.7500000
S1|D: 3.581m,0265|36|4052.025209| 0.0000000|88.7500000
M3|done|106.50|39|0|    4052.362708
M2|done|106.50|38|0|    4052.360671
S2|D: 0.380m,0039|41|4052.974286|200.0000000|106.5000000
